경도,위도
126.85741690547255,37.551715011799985
126.85744908840421,37.55152626613311
126.85759049997064,37.55154474612491
126.85785999360043,37.55150362177803
126.85804649898215,37.551475160195594
126.85808575792497,37.551469122817515
126.85805325333847,37.551440291466804
126.85795828790408,37.55135606367679
126.85779965873564,37.55121682123275
126.85770612883158,37.55113423969043
126.85768643458736,37.55111684838007
126.85764810453362,37.55108300169479
126.85762564490834,37.55102771724312
126.85760018968018,37.55096505791489
126.85756495401894,37.55087829389769
126.85756175438034,37.55087041856983
126.8575613441882,37.5508694068325
126.85755700815564,37.55085873475976
126.85754969869075,37.550840740212145
126.85748972326579,37.55078604117549
126.8574294557636,37.55073108814232
126.8574220846016,37.55066819909928
126.85741226491682,37.550584322449836
126.85740668638975,37.55053667046961
126.85739020549244,37.550433676106536
126.85739046614655,37.55043311688904
126.85738735769874,37.550363200725876
126.85737234499709,37.55002552773441
126.85696520097608,37.54976838389981
126.85687755128787,37.54965974520514
126.85685699202782,37.5496342648855
126.85686733144288,37.54960381520458
126.85688995912426,37.54953718398938
126.85701638412249,37.5491648808914
126.85701575673129,37.54915251914176
126.85700801244826,37.54899975677654
126.85697064554263,37.54893499989679
126.85675201263423,37.54855611054902
126.85667166483621,37.54827142389996
126.85641720884392,37.54779211911569
126.85610615861277,37.54718460254188
126.85592386611815,37.547191926834735
126.85587754048953,37.5471937877847
126.85582565687281,37.54719587167244
126.85574609941406,37.54696671509717
126.85541683284342,37.54665690156331
126.85537149542293,37.54661424308468
126.8550197279905,37.54649904833395
126.85485915758589,37.54609587393393
126.85481626287103,37.54598816861931
126.8548197877144,37.545764257776895
126.85482262051752,37.54558438826199
126.85482436738975,37.545582398623985
126.85482634085767,37.54542802345446
126.85482706638797,37.54537102907296
126.85482678119354,37.54537115190027
126.85474698314076,37.54541712070094
126.85453140594218,37.545429529329716
126.85435087746758,37.54543991911769
126.85416122712357,37.545450837400374
126.85364160871772,37.545480749033096
126.85360976056502,37.54548258288878
126.85361869624914,37.54546795250314
126.8534858113921,37.545475778755474
126.85326638512254,37.5454886939887
126.85321834082005,37.54549096361141
126.85305762797182,37.54550174839065
126.85295581088265,37.54550712495209
126.85269577045653,37.54552102436187
126.85268178139309,37.54552176248874
126.85265250764405,37.54552330734735
126.8526210046643,37.5455459602869
126.8526145459112,37.54555061006578
126.85249342514722,37.54563769905753
126.8521754981343,37.545848755481096
126.85196299196485,37.54570237194739
126.85196275262898,37.54570255811356
126.85168611097403,37.545917409111055
126.85168405156368,37.54591900760526
126.85144875518884,37.54610176101523
126.85140097510228,37.54613463019436
126.85139939444345,37.54613571574415
126.85134577230157,37.54617259083378
126.8513387663205,37.54617740879116
126.85125668717016,37.546242501834634
126.85125129105025,37.54624678241681
126.85111615082297,37.54635397765755
126.85110032033829,37.54636653472282
126.85106531499014,37.54639430024927
126.85082640714865,37.54658378722039
126.85082009452103,37.54658879463533
126.85081919166188,37.54658951976052
126.8508184806011,37.54659005846053
126.85080485893207,37.546600359846465
126.85056949553974,37.54677833757797
126.85056463665971,37.5467820117741
126.85042063856112,37.54689090068213
126.85040950547689,37.546899321085995
126.85030943084628,37.546974991780694
126.85030360789774,37.54697939615833
126.85029892449079,37.54698293610712
126.85020663467833,37.54705273853086
126.85004506129918,37.54717366955714
126.85003994745632,37.54717749735899
126.85003768675337,37.54717919386371
126.84980696861587,37.54735187407695
126.84966775920846,37.54745606357002
126.84966696615791,37.54745665589206
126.84965968047823,37.547462108556466
126.84965931813974,37.54746237876675
126.84965767272051,37.547463615361934
126.84950214126839,37.547580021711035
126.84935415481407,37.547690785550365
126.8492629657541,37.547759037566806
126.84926204733121,37.54775972654028
126.84926131976961,37.54776242115525
126.84926078700643,37.54776458505068
126.849238462893,37.547855741148126
126.84923315526149,37.54787742167296
126.84913369833541,37.54828353474763
126.8491305667952,37.54829632378357
126.84913050100471,37.54829659923222
126.8491289119044,37.54830307293985
126.84912857355108,37.54830448979046
126.84854217055265,37.54859671647932
126.84820702458617,37.54876372649358
126.84810679340671,37.54881367366155
126.8478768412745,37.548928264429115
126.84786324496693,37.5489350395507
126.84784860697205,37.548916888557834
126.84762980815682,37.548645610169395
126.84758832030298,37.54859417197824
126.84727903593664,37.548748140988465
126.84718244528707,37.548796225488154
126.84714421344493,37.54881643675596
126.84707981204348,37.54885048134624
126.84707792175372,37.54885148941216
126.84706949880959,37.548855943245655
126.84706499215237,37.54885865660763
126.84690163885813,37.54895705424037
126.84665629969335,37.54910483692936
126.84662132724485,37.54912590340939
126.84649467806571,37.54920912213764
126.8463998812149,37.54927140307021
126.84638052099501,37.54924891733362
126.84633432997833,37.54919526781615
126.84629098343541,37.549286720652425
126.84617397586884,37.549533579111525
126.84605761626244,37.549649431608024
126.84603155091732,37.5496753847531
126.84599581512163,37.54971094853685
126.84599430538442,37.5497124508267
126.84598032254293,37.549733498170234
126.84588634736859,37.54987495636915
126.84588024202448,37.54988415591175
126.84587869805515,37.54988646561445
126.84587816579935,37.54988726305905
126.84587715813925,37.54989167946923
126.84584198744774,37.550045720762064
126.84583918981416,37.55005235537659
126.84582195302534,37.55009324578135
126.84584735763326,37.550111312455925
126.8458576725004,37.550118647051654
126.84591042817542,37.5501561648106
126.84591761753421,37.55016127739985
126.84601719976543,37.55023209956823
126.8460211547596,37.55023475069377
126.84645224716978,37.550523620719005
126.8464553895853,37.55052572652602
126.8465125518931,37.55056402914082
126.84661443141692,37.550665291080136
126.84664993479718,37.55074079841302
126.84664838239307,37.550764825053555
126.84664807609485,37.55076956622913
126.84664795749983,37.550771480026874
126.84664752279484,37.55077822147488
126.84664705648332,37.550785471105804
126.84664416799205,37.55083027173261
126.84663828340996,37.550921563310325
126.84663757819979,37.5509325765315
126.84659514692731,37.55101351763745
126.84647948368628,37.55107043010056
126.84635585547238,37.55112415446895
126.84633017409182,37.55112346608041
126.84631541718439,37.55112307251748
126.846308875164,37.55112289749169
126.84589920740406,37.551111853225436
126.84543312688004,37.551099287010565
126.845075156678,37.5510322375692
126.84501918821255,37.55111266585977
126.84500367762237,37.55113500704717
126.84496419459055,37.55119190434894
126.84476213020478,37.55142413559735
126.84462114065141,37.55157609295599
126.84461905825533,37.55157834196663
126.84454735753518,37.55165561632595
126.84445459299455,37.55172379901674
126.84440986749891,37.551756663340996
126.84428398014308,37.55201987402859
126.84428308060049,37.55202175644596
126.84427871904423,37.55203087545091
126.8442704620444,37.55207990233327
126.84425531406907,37.55216986240747
126.84424199319594,37.55224898045197
126.84424012535433,37.552260074628116
126.84423855133637,37.552269420027294
126.84423102545487,37.552314074042094
126.84423674664207,37.55236349312292
126.84424098178438,37.552400072426074
126.84424406139917,37.55242666113123
126.8442773256838,37.55252793152679
126.84431450841112,37.55260089445235
126.8443873648658,37.5527438581855
126.84438705466025,37.55274954484044
126.84438320889774,37.55282022755623
126.84438308503157,37.55282247752257
126.84438040070678,37.55287172102645
126.84432458258614,37.55293810325638
126.84429809323905,37.55296960772012
126.84430602341047,37.5529752094425
126.84430873729706,37.552977128150765
126.84438157590107,37.553028604541645
126.84443417959795,37.553065783198115
126.84472400839101,37.55319807873121
126.8447754759285,37.553231870893
126.84506216939526,37.553420116203064
126.84520436375762,37.553551290480925
126.84536996355612,37.55370405624185
126.84545795546376,37.55378331516094
126.84552615955725,37.55384475473856
126.8456614638345,37.553998108378515
126.8456736171022,37.55403634220556
126.84567392560832,37.554037313760496
126.84568822969848,37.55404993972803
126.84570568659824,37.55411658894237
126.84571415503932,37.55414896434518
126.84571639492823,37.55417092085744
126.84573156727606,37.554218655340286
126.84574544159365,37.554262056181166
126.84580308998972,37.55444227828972
126.84582256409142,37.55450315474153
126.84579966224005,37.554564876206925
126.84567355293002,37.55490474714831
126.84569689293147,37.555165470978935
126.84573750125874,37.555619097652595
126.84566472647691,37.555914958547525
126.84564967324312,37.55610060672845
126.8456391375136,37.55623056072925
126.84557233549941,37.55635756463195
126.84546100218871,37.556569224510255
126.84549092415864,37.55666364740516
126.84549410885285,37.556681138490056
126.8455025078546,37.55672729864566
126.84555686791913,37.55702603274608
126.84557284236227,37.55702612129205
126.84557667726055,37.55704526182955
126.84559042333191,37.5571138598948
126.84561072964695,37.55712830920277
126.84561000513476,37.55713179428459
126.84564552382011,37.557351428423395
126.84570859822664,37.55774145363471
126.84571888629063,37.557805058906
126.84572015897722,37.55781320598367
126.8466602908107,37.5577181387043
126.84686916714281,37.557697014997835
