경도,위도
126.85642468441672,37.558460555126956
126.85864711355092,37.55496789699822
126.85719637666332,37.55978040051466
126.86301263866316,37.55631295088864
126.86584450047425,37.553551957116724
126.8636208773189,37.555751439420355
126.85600813358651,37.55791609965989
126.86005754259214,37.55634128512616
126.8594694877559,37.55397418772048
126.86112512645465,37.556396656605074
126.85749214867118,37.556462508547874
126.85723208138708,37.5567881096259
126.85508709860781,37.558238790440356
126.85499672401413,37.55958244387707
126.8568559716896,37.55825631052771
126.85399733929978,37.55799274465789
126.85910051370936,37.555747187734326
126.85992683848669,37.55747734979619
126.86243107900123,37.55634087093093
126.85528559358579,37.560007316202615
126.86021629966575,37.55608658371106
126.8623757608747,37.556423278782354
126.85317493401357,37.55620538096147
126.85812322346324,37.55778793342268
126.855051169423,37.55958680907505
126.85366651206756,37.557323096434395
126.85903179592982,37.553785544765844
126.86320806093805,37.55511933288016
126.8599503628232,37.55508006267877
126.85499077955951,37.55789210789619
126.86003503849194,37.55630734121424
126.85733986219479,37.55787331188405
126.85974917507758,37.55614220194861
126.86329133750915,37.55441513437483
126.86029397213495,37.55795879407587
126.85960664276116,37.555423440933595
126.86368534534279,37.55341389802256
126.85973444624423,37.55850486141497
126.85440389985555,37.556674221720414
126.85996854093764,37.555195923576896
126.85539526545897,37.55976556383186
126.856666106675,37.55749038922206
126.85681841072483,37.55875379562506
126.85678147726438,37.55518328354806
126.86380813294643,37.55585962222429
126.85381786747956,37.556267236959975
126.86126443016879,37.55293057098226
126.8574766008237,37.55597208846446
126.8636237018653,37.553143857977894
126.86155443313258,37.557068515089966
126.86320607642537,37.55593533572596
126.860366563151,37.55403099826375
126.85382711642275,37.55577850833854
126.86626655780579,37.553757254934666
126.85725429083352,37.555140880664545
126.86276929448405,37.555424704324416
126.85473652571507,37.55590598638723
126.85967457233474,37.55592016180036
126.8589483362459,37.555025171182294
126.85500982599936,37.55989917140973
126.86132754676693,37.553928855461294
126.8632522652408,37.55307651880091
126.85711362365069,37.55748558848862
126.86469493257971,37.55330454211366
126.86055832332981,37.554233986825295
126.85572320885537,37.557410251896194
126.8590359297353,37.555399527488845
126.86405793990632,37.55383923156936
126.86451764869922,37.55261989111683
126.86510106150537,37.551251242813265
126.85560179212531,37.55697186349946
126.85797611190156,37.55752574530585
126.86206746611906,37.55485088070194
126.85611597867786,37.558933923701126
126.85444603226625,37.55906681417439
126.85656821836693,37.555480945225455
126.85740145719855,37.55531470919945
126.86203628114006,37.55704699324238
126.8644047298554,37.55480303005307
126.85856120496074,37.55857783970058
126.85432387720957,37.559230334083956
126.85548909533253,37.55759736525647
126.85796242928522,37.5572740445139
126.85528991151273,37.559804996321915
126.85534936859732,37.5573560693984
126.86311881467277,37.55394170387741
126.85819603403468,37.556677440652294
126.86398412447531,37.552785903334545
126.86068271655019,37.555762196059476
126.86391053359816,37.55543863543419
126.85356841866539,37.556363444434524
126.86580062604985,37.553445316353255
126.86185316399425,37.55551588379587
126.85519170458383,37.55565883515878
126.85972837920468,37.55845688006041
126.8562720824843,37.560414583142986
126.86236011849773,37.55603961812306
126.85334678650788,37.5566705052446
126.86628519420198,37.5531645405558
126.86070494944946,37.556654580206825
