경도,위도
126.85046463204354,37.56810716434613
126.85124949325493,37.57098787213876
126.85974571308898,37.564574907482985
126.85890727682515,37.56513997141096
126.85134073721126,37.567846773267284
126.85242593811559,37.56532625925332
126.85099168903542,37.56338441011438
126.85429509864024,37.56561232812919
126.85418409910015,37.562717913867765
126.85402882843816,37.56831036569424
126.8620673018768,37.565304941418255
126.8533132282289,37.57187993301765
126.85605969714497,37.565768131954464
126.8513940721809,37.57256602367826
126.8568954757179,37.564256084481656
126.85517822260393,37.56303184777672
126.85074712331641,37.57250577358643
126.85182957173355,37.56708926415496
126.85493551986212,37.565509022008925
126.85824384307682,37.56642310105037
126.85853864917898,37.56764951890699
126.85152065681355,37.56992792202878
126.86101927564508,37.566229128926835
126.8509248342439,37.572263719678844
126.85227937302903,37.566340621544654
126.85130272606816,37.572375651940696
126.85070233605829,37.56843193375805
126.854682225721,37.56141728027586
126.85674559858528,37.56817750008028
126.8564177694473,37.56853726605533
126.85130632337304,37.565755331254955
126.85008804773413,37.56539495133118
126.8518870508266,37.572617572667355
126.85058118742297,37.563629933544384
126.85772652630229,37.56691747839808
126.85378471481268,37.56502177162412
126.85118477539795,37.56467837399762
126.8513939604818,37.56721460539992
126.85364673839102,37.56913705629718
126.85624853335011,37.563669525629464
126.85446463438281,37.561978799046024
126.85066135307454,37.56888432992681
126.85515673260946,37.56500104910576
126.85220355904333,37.57216021663398
126.85928297424917,37.56604030330816
126.84977285789752,37.571300446801956
126.85788085712193,37.5642798057023
126.85634589547865,37.56680169429807
126.85508020646145,37.56896338014282
126.85793017760612,37.567630738545695
126.86031322031783,37.5646605007266
126.85490385720982,37.5679145051881
126.85235554822415,37.56357451619795
126.85036335281657,37.56807346044003
126.85899060329821,37.56471122951479
126.84955844064734,37.56515029666944
126.8551540040242,37.56922284826164
126.86076153687361,37.565840398017684
126.85396077894937,37.564476444962764
126.85106516143622,37.57078651738057
126.85049241183951,37.563614328862656
126.8521962459103,37.56590390485847
126.8541884079686,37.56418539018183
126.85447922961616,37.566685393009365
126.85335825861752,37.57162332416234
126.85923769139295,37.56536916037995
126.85213094023742,37.56367219491269
126.85253022374117,37.57213989432831
126.84915551216021,37.56476450339642
126.85494175471884,37.56411855959659
126.85519404270595,37.56143159970533
126.85173970685199,37.56385946130784
126.84956533739017,37.56914987406192
126.84946009660429,37.565305127503045
126.85348952013588,37.5633681662342
126.85231112702562,37.564236152225554
126.85711086459726,37.56480896830527
126.8544728954329,37.569361939238085
126.8570965919053,37.567815914383544
126.85826796844835,37.56496341028435
126.85502535078382,37.569830559568544
126.85233476433058,37.570000713092774
126.85396319924915,37.569730631410444
126.85277065739984,37.57232148621457
